  3696     4.37500     293.25666     291.50205     291.37969     290.89581     289.71229     290.29666     293.76784       0.31778       0.31743       0.31674       0.31560       0.31234       0.30775       2.70311       0.79528
  3744     4.35630     284.24353     286.70672     287.52437     289.09425     289.92438     290.34048     293.74290       0.32124       0.32043       0.31868       0.31600       0.31250       0.30775       1.66956       0.31411
  3792     4.33750     281.51491     283.63904     284.46112     286.35859     289.26753     290.36836     293.71800       0.32573       0.32493       0.32280       0.31797       0.31276       0.30777       1.49815       0.22621
  3840     4.33750     282.18259     284.44256     284.66655     285.45221     288.29917     290.34898     293.69310       0.35829       0.35593       0.34946       0.33163       0.31370       0.30778       4.27177       0.29066
  3888     4.38300     286.88729     286.96808     286.79967     286.64853     287.81951     290.28947     293.66820       0.34047       0.34059       0.34061       0.33828       0.31664       0.30782       5.15723       0.46685
  3936     4.42860     287.56062     286.16402     286.46961     287.12539     287.89510     290.22601     293.64330       0.34841       0.34663       0.34279       0.33546       0.31880       0.30790       1.18159       0.38323
  3984     4.47410     286.57645     286.10319     286.21869     286.58848     287.77565     290.16529     293.61817       0.37385       0.37222       0.36753       0.35251       0.32217       0.30802       3.10510       0.40137
  4032     4.51960     289.29624     288.07853     287.80642     287.36274     287.74139     290.09981     293.59195       0.35774       0.35783       0.35773       0.35505       0.32816       0.30822       5.02455       0.56965
  4080     4.56520     292.11833     291.47769     290.83849     289.47488     288.19415     290.04848     293.56558       0.34722       0.34739       0.34769       0.34718       0.33153       0.30852       6.97860       0.81884
  4128     4.61070     293.70270     292.35336     291.94321     290.97903     289.08415     290.03869     293.53922       0.34093       0.34108       0.34140       0.34149       0.33271       0.30886       5.45631       0.87104
  4176     4.65630     294.43729     293.30511     292.86735     291.81346     289.89079     290.07470     293.51286       0.33704       0.33717       0.33750       0.33791       0.33289       0.30922       5.44972       0.92134
  4224     4.65630     293.59708     291.74357     291.82224     291.79605     290.55017     290.14705     293.48741       0.34654       0.34552       0.34312       0.33817       0.33272       0.30957       1.48143       0.75336
  4272     4.70180     291.75895     290.22280     290.33629     290.62159     290.68483     290.23505     293.46260       0.34877       0.34833       0.34702       0.34281       0.33323       0.30992       1.33487       0.66441
  4320     4.74730     293.45208     291.16537     291.02548     290.76507     290.61299     290.31514     293.43884       0.34607       0.34577       0.34505       0.34295       0.33403       0.31028       1.68746       0.81138
  4368     4.79290     294.92895     293.06719     292.64310     291.74170     290.76327     290.39071     293.41548       0.34742       0.34717       0.34631       0.34334       0.33467       0.31065       4.17554       1.00474
  4416     4.83840     296.67374     294.66460     294.19504     293.08866     291.24629     290.47753     293.39317       0.34238       0.34244       0.34251       0.34199       0.33516       0.31103       5.07249       1.13367
  4464     4.88390     296.95166     294.59598     294.34524     293.63985     291.84117     290.58787     293.37156       0.34622       0.34555       0.34415       0.34114       0.33525       0.31141       2.99036       1.09138
  4512     4.92950     292.52271     292.83569     292.97319     293.07488     292.19021     290.71604     293.35108       0.34420       0.34421       0.34404       0.34249       0.33553       0.31179       3.23832       0.77781
  4560     4.97500     289.00416     291.52720     291.73431     292.06999     292.11683     290.84136     293.33174       0.34127       0.34128       0.34127       0.34087       0.33567       0.31217       5.24564       0.61612
  4608     4.97500     289.57124     288.92666     289.44162     290.58660     291.76154     290.94602     293.31339       0.33861       0.33865       0.33875       0.33888       0.33547       0.31254       0.70632       0.46604
  4656     4.98750     288.68624     288.25008     288.58653     289.43484     291.10338     291.01481     293.29581       0.35739       0.35558       0.35147       0.34300       0.33540       0.31291       1.54290       0.47560
  4704     5.00000     290.20854     289.09278     289.11298     289.33296     290.53079     291.04447     293.27823       0.35745       0.35708       0.35589       0.35096       0.33685       0.31328       3.07713       0.59909
